OBJECTID,FID_sz_1066,ID,AREA,ZONE,TAZ,SNAME,SECT6,SECT8,SECT12,SECT_T,SECT24,SECT50,CLASS2001,CLASS2010,CLASS2020,CLASS2030,HSSECT,DISTRICT,INCCLASS,EMPINC,INCCLASS05,INCCLASS30,EMPINC05,EMPINC30,TOURE,HKSZ,POP2005,POP2030,EMP2005,EMP2030,SECT29,mianji,CODE,_,_1,New_CODE,new_CODE_A,Area_A,codeA,code1112,code_1112,newTAZcode,TAZ_code,newCODE,code2,newCODE1,newTAZ_No,ORIG_ID,NewArea,FID_GRID_TAZ_50_100,grid_id,Grid_Area,Shape_Length,Shape_Area,segArea
85,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4253,4253,829266.1985,0.03416,7.28416E-05,829266.1875
86,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4254,4254,829255.5901,0.03416781,7.28066E-05,828856.875
87,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4255,4255,829245.0157,0.032248008,2.60842E-05,296949.4063
88,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4256,4256,829234.4751,0.008806877,4.68523E-06,53338.37109
89,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4352,4352,829227.6526,0.024645092,2.49101E-05,283576.2813
90,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4353,4353,829217.0123,0.034159998,7.28416E-05,829216.9375
91,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4354,4354,829206.4058,0.032841335,6.45223E-05,734500.375
92,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4355,4355,829195.8332,0.002580973,1.91161E-07,2176.164551
93,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4452,4452,829178.4475,0.005213169,1.29552E-06,14747.60449
94,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4453,4453,829167.809,0.029831272,2.89829E-05,329918.3125
95,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,4454,4454,829157.2045,0.025974757,3.24347E-05,369205.9063
96,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3352,3352,829718.7693,0.017300937,1.54837E-05,176368.9531
97,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3452,3452,829669.7342,0.025510933,3.09064E-05,352025.4688
98,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3552,3552,829620.682,0.02753231,1.02798E-05,117080.7031
99,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3553,3553,829610.0262,0.035698177,5.17569E-05,589470.125
100,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3554,3554,829599.4044,0.029115328,4.06282E-05,462717.25
101,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3555,3555,829588.8165,0.004722054,9.48919E-08,1080.709106
102,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3652,3652,829571.6129,0.028291718,4.09026E-05,465825.5938
103,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3653,3653,829560.959,0.031622413,5.44832E-05,620486.8125
104,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3654,3654,829550.3391,0.026858328,4.08103E-05,464767.4375
105,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3655,3655,829539.7531,0.000943453,2.72974E-09,31.08817101
106,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3752,3752,829522.5267,0.023328178,1.90138E-05,216535.0781
107,2,7620,1.356031,7620,415,LG201-T1,6,6,10,20,39,42,87,76,65,54,6,0,0,0,0,0,0,0,0,239,6736,8,0,17,18,3504198.248,20996,131623.1478,0,0,0,3504200,0,0,0,0,0,0,0,209960,3503,2,3488460,3753,3753,829511.8747,0.010116652,1.93715E-06,22060.54688
108,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,2751,2751,830023.3283,0.002351379,1.49327E-07,1701.516357
109,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,2850,2850,829985.1306,0.009534873,4.81702E-06,54885.82422
110,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,2851,2851,829974.3933,0.030859281,5.74829E-05,654973.9375
111,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,2852,2852,829963.69,0.019986826,1.90717E-05,217304.7188
112,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,2950,2950,829936.1766,0.029883978,2.91419E-05,332034.75
113,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,2951,2951,829925.4412,0.032654554,6.90098E-05,786267
114,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,2952,2952,829914.7399,0.011577101,4.95462E-06,56452.0625
115,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3050,3050,829887.2056,0.008684834,2.6419E-06,30099.6582
116,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3051,3051,829876.4722,0.030701054,3.96021E-05,451183.5625
117,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3150,3150,829838.2176,0.000359754,3.98785E-09,45.4294548
118,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3151,3151,829827.4861,0.028899539,3.29872E-05,375797.7813
119,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3250,3250,829789.2126,0.010375577,3.94588E-06,44950.59375
120,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3251,3251,829778.483,0.03063752,5.7885E-05,659399.8125
121,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3252,3252,829767.7875,0.013492751,6.33183E-06,72126.96875
122,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3351,3351,829729.463,0.003963386,1.79691E-07,2046.854248
123,3,7530,1.470412,7530,406,LG201-T1,6,6,10,20,38,42,88,76,65,54,6,0,0,0,0,0,0,0,0,238,9439,2376,16,725,18,3799740.892,20242,129742.8653,0,0,0,3799740,0,0,0,0,0,0,0,202420,3504,3,3784020,3352,3352,829718.7693,0.008090368,3.92796E-06,44743.43359
124,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1867,1867,830295.5059,0.02859193,2.80468E-05,319694.0938
125,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1868,1868,830285.3284,0.014935094,1.22759E-05,139925.1094
126,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1961,1961,830308.523,0.008989842,2.70536E-06,30838.13281
127,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1962,1962,830298.143,0.026625605,3.32244E-05,378711.6875
128,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1963,1963,830287.7971,0.023717956,1.92306E-05,219200.375
129,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1964,1964,830277.4853,0.019442229,1.75976E-05,200582.6094
130,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1966,1966,830256.9637,0.021143685,1.0796E-05,123052.9375
131,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1967,1967,830246.754,0.022582315,1.98779E-05,226569.6875
132,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,1968,1968,830236.5783,0.012511924,1.07764E-05,122829.7188
133,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2061,2061,830259.7431,0.01200399,6.08744E-06,69384.54688
134,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2062,2062,830249.365,0.033441662,6.86807E-05,782824.625
135,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2063,2063,830239.0209,0.034159998,7.28416E-05,830238.9375
136,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2064,2064,830228.7109,0.033574713,7.07486E-05,806374.375
137,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2065,2065,830218.4349,0.038359028,4.63273E-05,528018.3125
138,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2066,2066,830208.193,0.034041188,6.13295E-05,699000
139,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2067,2067,830197.9851,0.01328242,4.65163E-06,53015.27344
140,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2161,2161,830210.9461,0.008277996,1.7051E-06,19434.17383
141,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2162,2162,830200.5699,0.032068733,6.64068E-05,756859.75
142,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2163,2163,830190.2277,0.03416,7.28416E-05,830190.1875
143,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2164,2164,830179.9195,0.034181426,7.2773E-05,829394.4375
144,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2165,2165,830169.6454,0.034160001,7.28416E-05,830169.6875
145,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2166,2166,830159.4053,0.0337948,7.26149E-05,827574.5
146,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2167,2167,830149.1993,0.019162009,1.49316E-05,170171.9844
147,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2262,2262,830151.7577,0.019662646,1.77926E-05,202778.5938
148,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2263,2263,830141.4174,0.027338137,4.50162E-05,513029.7188
149,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2264,2264,830131.1111,0.018491595,5.40208E-06,61564.87109
150,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2265,2265,830120.8388,0.02263404,1.35659E-05,154600
151,4,4180,4.224473,4180,163, ,4,5,4,14,23,26,88,77,66,55,5,0,0,0,0,0,0,0,0,225,8500,336,0,5,4,10916634.26,14997,141555.2285,0,0,0,10916600,0,0,0,0,0,0,0,149970,2501,4,10875600,2266,2266,830110.6006,0.01873249,1.31265E-05,149592.4688
152,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1868,1868,830285.3284,0.015939706,1.29376E-05,147466.5156
153,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1869,1869,830275.1849,0.011106019,2.06419E-06,23528.44727
154,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1966,1966,830256.9637,0.014308186,7.4482E-06,84894.75781
155,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1967,1967,830246.754,0.029444158,5.23243E-05,596390.375
156,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1968,1968,830236.5783,0.033930886,6.20652E-05,707410.0625
157,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1969,1969,830226.4367,0.03299393,5.31052E-05,605279.75
158,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1970,1970,830216.3292,0.023583165,2.4577E-05,280117.0313
159,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,1971,1971,830206.2556,0.013376431,4.64969E-06,52994.22266
160,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2066,2066,830208.193,0.00710972,5.82025E-07,6633.614746
161,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2067,2067,830197.9851,0.03217134,6.766E-05,771139.625
162,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2068,2068,830187.8113,0.033791807,6.77827E-05,772528.875
163,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2069,2069,830177.6715,0.034374913,7.26699E-05,828217.25
164,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2070,2070,830167.5658,0.034159998,7.28416E-05,830167.4375
165,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2071,2071,830157.494,0.03336164,7.00823E-05,798709.125
166,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2072,2072,830147.4564,0.023966503,2.05758E-05,234495.5781
167,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2167,2167,830149.1993,0.011899489,5.26597E-06,60015.88281
168,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2168,2168,830139.0273,0.006158623,1.03897E-06,11840.88867
169,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2169,2169,830128.8893,0.019050647,6.27652E-06,71530.77344
170,5,8160,2.786293,8160,469,LG401-T5-01,6,6,12,22,43,48,88,77,66,55,6,0,0,0,0,0,0,0,2000,243,2881,21517,1877,9103,27,7200218.196,22011,145843.1143,0,0,0,7200220,0,0,0,0,0,0,0,220110,6501,5,7173050,2170,2170,830118.7853,0.022196628,2.37428E-05,270581.2188
